Iteration,Start Point,End Point,Path Length
63,"(1253, 346)","(1779, 1675)",2060.3851352483584
64,"(1379, 1211)","(984, 798)",833.4844148224652
65,"(957, 748)","(1736, 1744)",1618.856131272723
66,"(1759, 499)","(1812, 242)",318.91883092036846
67,"(1162, 1682)","(62, 84)",3582.606706848013
68,"(126, 604)","(1373, 1037)",1856.012552246329
69,"(1597, 1568)","(1422, 1799)",385.7300141024121
70,"(595, 844)","(1545, 223)",1849.1891757554654
71,"(1543, 1062)","(1654, 1998)",1185.9301576774162
72,"(562, 1351)","(1080, 1819)",1001.9768388716412
73,"(139, 1899)","(1721, 1884)",2288.014644287357
74,"(600, 1550)","(1530, 240)",2437.097905408023
75,"(1276, 274)","(1842, 1371)",1755.2652942012135
76,"(1424, 1381)","(150, 701)",1920.0297961890317
77,"(1413, 174)","(449, 45)",1503.0499987245619
78,"(1486, 474)","(985, 1840)",1902.8460300049576
79,"(1313, 1467)","(1825, 100)",2075.064284074433
80,"(1686, 1187)","(1068, 1088)",893.4377336282397
81,"(571, 1618)","(1487, 1382)",1293.4053377838893
82,"(226, 1956)","(273, 1502)",574.3523804664993
83,"(380, 1146)","(743, 215)",1213.0895372438497
84,"(776, 636)","(1438, 538)",962.1950929411207
85,"(782, 601)","(1690, 679)",1231.557574675386
86,"(605, 1731)","(644, 1063)",856.2834046956885
87,"(1219, 368)","(1169, 1856)",2006.3729419395395
88,"(1986, 1181)","(280, 210)",3038.09494681515
89,"(751, 1130)","(1263, 1636)",981.6925676241792
90,"(822, 1140)","(700, 1560)",572.5655839020958
91,"(792, 873)","(1158, 179)",1023.0651506262095
92,"(921, 738)","(1562, 526)",1034.3910524340145
93,"(1855, 173)","(529, 110)",2072.7699115592063
94,"(597, 1275)","(390, 1912)",900.9991334482266
95,"(335, 1199)","(216, 1591)",520.0681092190371
96,"(1128, 595)","(1555, 1074)",836.0285706997493
97,"(724, 1499)","(1015, 1773)",611.0214280248117
98,"(1848, 1165)","(783, 80)",2290.8481220459907
99,"(600, 581)","(1814, 986)",1695.0226535140941
100,"(1591, 677)","(1662, 913)",367.3574311003817
101,"(1382, 1685)","(1609, 576)",2007.8876605653006
102,"(1595, 1010)","(430, 865)",1788.934341759526
103,"(411, 746)","(1369, 605)",1573.5840533340806
104,"(1588, 760)","(1657, 303)",592.7665940288723
105,"(998, 877)","(1112, 935)",174.35028842544415
106,"(877, 1855)","(613, 1275)",894.0945878777322
107,"(82, 1979)","(953, 65)",2727.1344853344563
108,"(1454, 1205)","(1178, 1675)",659.0336213336318
109,"(1280, 265)","(338, 1195)",2288.380084614452
110,"(1146, 216)","(122, 1751)",2857.536505588
111,"(624, 688)","(573, 145)",767.4772721475277
112,"(1743, 789)","(1548, 473)",656.6610383316013
113,"(1675, 1643)","(11, 404)",2674.9923497107434
114,"(127, 893)","(1233, 1622)",1792.9881656286889
115,"(690, 1846)","(1018, 421)",2213.3800846144645
116,"(1462, 1749)","(1871, 392)",1867.301874127674
117,"(672, 257)","(1155, 1446)",2091.0592334405505
118,"(459, 714)","(13, 1518)",1151.190042307238
119,"(785, 317)","(1778, 1318)",1968.9587283771662
120,"(1698, 712)","(61, 375)",2513.92633253276
121,"(1679, 1966)","(1416, 870)",2293.4461017924305
122,"(1154, 1200)","(237, 1452)",1428.2632021601587
123,"(40, 1462)","(222, 600)",1143.7169542418194
124,"(1334, 1378)","(1020, 991)",679.2051942088855
125,"(1319, 20)","(677, 282)",953.9108216936584
126,"(116, 220)","(643, 182)",674.605122421384
127,"(749, 250)","(1842, 1581)",2372.044081538871
128,"(315, 375)","(719, 28)",693.7737367038096
129,"(1391, 1806)","(315, 142)",3546.707211911407
130,"(665, 1656)","(1952, 1152)",2082.6105319927724
131,"(980, 1110)","(1877, 1429)",1288.8956697920107
132,"(1771, 1427)","(223, 71)",3333.8300115513994
133,"(623, 463)","(1910, 217)",1966.3435046880165
134,"(355, 940)","(1397, 505)",1740.5790027001983
135,"(279, 727)","(1899, 175)",2638.0583668887125
136,"(912, 844)","(1554, 699)",976.4082963767171
137,"(416, 1297)","(1693, 1097)",2072.6937931134585
138,"(137, 993)","(425, 1739)",962.9818895055242
139,"(267, 551)","(661, 1503)",1391.9078631008306
140,"(879, 1901)","(1839, 454)",2431.168973219896
141,"(1887, 125)","(564, 1543)",2662.874600704638
142,"(1546, 972)","(1978, 804)",626.305699272274
143,"(1039, 262)","(1625, 1818)",2284.362840671748
144,"(883, 1768)","(1687, 1630)",1264.7951647286225
145,"(123, 1048)","(1775, 1628)",2474.1344853344813
146,"(658, 1068)","(1521, 1853)",1588.0987719598425
147,"(33, 1900)","(1277, 238)",3367.9204153470178
148,"(1405, 4)","(973, 1556)",2170.581094741238
149,"(906, 1075)","(756, 1783)",928.9818895055239
150,"(1484, 1492)","(1851, 1992)",829.4549775709423
151,"(1364, 303)","(1249, 1972)",2471.6420612853103
152,"(496, 1058)","(380, 312)",978.136218438075
153,"(1541, 1147)","(623, 909)",1442.17489040559
154,"(315, 637)","(1045, 354)",1050.0895372438497
155,"(1558, 1832)","(551, 1921)",1517.1282092113647
156,"(807, 1741)","(1267, 229)",2241.5344135470064
157,"(1444, 677)","(1668, 1711)",1748.8094500784975
158,"(371, 1972)","(1227, 1634)",1287.2215715998157
159,"(1178, 1437)","(1933, 1126)",1108.0012254892815
160,"(771, 1836)","(663, 1632)",406.25692603699355
161,"(1867, 1080)","(1190, 1308)",916.006276123164
162,"(1548, 1216)","(871, 1158)",965.9057710597758
163,"(252, 1979)","(957, 1724)",1035.2316728675805
164,"(1487, 1459)","(426, 1540)",1629.3119753954388
165,"(309, 922)","(991, 1353)",1259.7707781109825
166,"(1668, 505)","(1182, 1558)",1641.8266940212002
167,"(1873, 883)","(1001, 632)",1529.9860735876339
168,"(1484, 1052)","(14, 1740)",2220.245091665663
169,"(1978, 414)","(1478, 1243)",1749.1647891378252
170,"(1597, 9)","(323, 906)",2193.1303012524036
171,"(1784, 703)","(775, 1232)",2192.563850798534
172,"(855, 1523)","(1298, 419)",1869.8754672564803
173,"(1558, 1611)","(1100, 1608)",615.8914857099006
174,"(1765, 666)","(1462, 773)",404.39906166072456
175,"(843, 1368)","(1174, 1808)",735.631601080079
176,"(625, 1684)","(1100, 69)",2824.5264043202264
177,"(1565, 89)","(496, 184)",1558.0916292849051
178,"(622, 1894)","(1525, 791)",2139.735423673794
179,"(921, 335)","(1286, 1351)",1615.843937963903
180,"(1705, 431)","(544, 1398)",2269.073518790402
181,"(1297, 340)","(883, 1483)",1883.6917010724069
Iteration,Start Point,End Point,Path Length
182,"(225, 1155)","(655, 408)",1099.3616151824917
183,"(1015, 1295)","(350, 1043)",974.9940828143441
184,"(259, 1165)","(223, 1023)",189.27922061357876
185,"(1641, 982)","(172, 1535)",2110.120199984647
186,"(1264, 413)","(9, 538)",1962.674457129704
187,"(178, 582)","(883, 50)",1113.0184694319844
188,"(301, 1993)","(1111, 1668)",1203.8956697920107
189,"(959, 1383)","(956, 1482)",123.6396103067892
190,"(202, 36)","(1136, 88)",1281.0651506262097
191,"(222, 619)","(1866, 123)",2577.5659428395493
192,"(184, 351)","(1550, 554)",1951.2135623731058
193,"(27, 1507)","(786, 1236)",1058.1433611130124
194,"(955, 1025)","(944, 981)",56.597979746446626
195,"(1806, 1770)","(787, 837)",2161.451152426329
196,"(1577, 322)","(1197, 1796)",2081.953677743279
197,"(1424, 103)","(1479, 1881)",2443.2867222259815
198,"(1353, 1619)","(30, 186)",3462.5163030524027
199,"(1453, 1183)","(802, 1245)",881.4377336282398
200,"(493, 1302)","(1653, 74)",2324.872508663631
