Iteration,Start Point,End Point,Path Length
98,"(925, 842)","(292, 90)",1752.2875887777986
99,"(302, 972)","(1198, 891)",1271.8956697920107
100,"(1613, 780)","(24, 472)",2578.0979054080085
101,"(1591, 1482)","(1232, 63)",2250.3973285571574
102,"(1912, 1892)","(971, 1446)",1404.8906191581282
103,"(1992, 1609)","(1980, 1867)",316.33304448274185
104,"(1025, 662)","(1948, 38)",1641.3241687042587
105,"(321, 1725)","(631, 850)",1267.7951647286222
106,"(140, 62)","(1496, 1003)",2251.1647891378007
107,"(581, 1655)","(1880, 1542)",1856.0714267493743
108,"(1896, 310)","(148, 1662)",3241.0087271015936
109,"(448, 1384)","(785, 105)",1679.7312395916942
110,"(1201, 616)","(1463, 470)",547.9381669041262
111,"(102, 529)","(1207, 1231)",1809.8338366961377
112,"(1397, 1021)","(1421, 925)",126.9949493661165
113,"(1732, 458)","(470, 758)",1685.1282092113652
114,"(1036, 1479)","(907, 1474)",184.59292911256355
115,"(402, 1784)","(1802, 1704)",2018.7232303649846
116,"(1087, 524)","(754, 1524)",1871.5911960090182
117,"(205, 1482)","(66, 1567)",223.5634918610408
118,"(1310, 1909)","(1416, 1718)",265.81832585698027
119,"(1837, 658)","(486, 1679)",2713.9162312649764
120,"(189, 376)","(1531, 1177)",2386.0735187903892
121,"(253, 1503)","(804, 1433)",757.8986283848382
122,"(744, 372)","(1653, 295)",1346.7190462828742
123,"(1217, 1003)","(599, 1085)",824.0285706997493
124,"(1963, 1827)","(915, 745)",2399.1151493507373
125,"(81, 942)","(718, 252)",1432.179941039473
126,"(1211, 1929)","(639, 1124)",1502.6307345283062
127,"(992, 565)","(1405, 626)",608.6072144624387
128,"(1720, 770)","(697, 1075)",2166.421715174805
129,"(1691, 1809)","(559, 425)",2614.519261645315
130,"(1058, 280)","(1687, 1197)",1499.2459582174558
131,"(686, 1968)","(1777, 491)",2513.565942839554
132,"(1845, 1577)","(1082, 397)",2126.225755681918
133,"(770, 1535)","(648, 1351)",292.71782079359195
134,"(1347, 1640)","(742, 1838)",899.0945878777324
135,"(1180, 15)","(888, 501)",745.7026688919443
136,"(1688, 1137)","(1190, 1107)",803.6265504461962
137,"(1412, 1146)","(227, 656)",1886.8460300049578
138,"(589, 1817)","(1185, 823)",1784.49069094563
139,"(1348, 37)","(1031, 113)",469.2224381515881
140,"(1966, 1596)","(1963, 639)",1256.7119036079368
141,"(75, 477)","(120, 1251)",1001.6143571373763
142,"(1882, 1587)","(1947, 1069)",786.1585130146602
143,"(138, 721)","(1359, 1763)",2228.4166645409127
144,"(392, 1424)","(1843, 1666)",2034.392277923297
145,"(1958, 1447)","(1227, 1064)",1111.7758287448648
146,"(1267, 1607)","(1640, 111)",2205.865365988701
147,"(414, 1825)","(169, 842)",1315.4987001723405
148,"(1264, 321)","(1109, 1636)",1894.0886706920771
149,"(1099, 188)","(982, 1033)",1081.2489168102834
150,"(1955, 1554)","(1850, 1946)",545.967604155649
151,"(1913, 1304)","(104, 906)",2631.761902332438
152,"(652, 949)","(1606, 784)",1398.4053377838895
153,"(1841, 391)","(1854, 1967)",2078.8115421195484
154,"(1068, 1324)","(1279, 1758)",585.0803025278573
155,"(1429, 421)","(193, 717)",1667.713995648992
156,"(309, 1797)","(465, 1575)",396.70057685088926
157,"(1098, 123)","(1182, 725)",819.5016587651681
158,"(508, 1816)","(1661, 886)",2089.2795795510833
159,"(226, 1738)","(118, 1216)",686.7737367038098
160,"(319, 924)","(981, 1519)",1285.2682527940412
161,"(1505, 1655)","(359, 336)",2266.0907627331057
162,"(1682, 1011)","(701, 1845)",1706.5617587574957
163,"(1599, 1888)","(1899, 498)",1824.4074298249443
164,"(881, 1402)","(319, 604)",1290.996174855399
165,"(543, 124)","(220, 1169)",1445.4053377838895
166,"(423, 918)","(1198, 238)",1446.4642122869352
167,"(567, 1878)","(568, 1742)",175.4507934888326
168,"(1699, 537)","(1806, 1116)",874.3961030678971
169,"(643, 1919)","(1753, 1644)",1621.2652942012135
170,"(949, 472)","(120, 1560)",1870.1525958290051
171,"(1732, 391)","(1873, 1320)",1283.4814562296376
172,"(60, 1235)","(306, 109)",1648.5180361560979
173,"(1102, 465)","(304, 1934)",2744.940617882604
174,"(1231, 1824)","(487, 1203)",1291.6357851621885
175,"(645, 1537)","(786, 543)",1299.4692629208175
176,"(1334, 1035)","(1193, 503)",880.9696961967039
177,"(270, 1147)","(1222, 1656)",1432.4713549618723
178,"(1115, 1013)","(952, 1667)",897.9402589451812
179,"(76, 1553)","(999, 1032)",1397.488598904575
180,"(1812, 1032)","(1177, 382)",1209.344371239789
181,"(1225, 443)","(299, 653)",1566.7434329005146
182,"(1629, 1959)","(1363, 346)",2637.921281898869
183,"(1875, 1681)","(938, 1267)",1281.6946596652342
184,"(1489, 1409)","(1820, 190)",1646.3830432073044
185,"(1089, 242)","(1589, 1323)",2021.7404743076868
186,"(1213, 1318)","(302, 240)",2735.3771260215754
187,"(764, 1412)","(705, 298)",1403.3271272970865
188,"(292, 900)","(8, 534)",592.3401871576792
189,"(1305, 331)","(1309, 990)",953.8813844421359
190,"(1420, 1656)","(1917, 561)",1516.4419177103498
191,"(220, 189)","(713, 1403)",1874.1181079435999
192,"(676, 1053)","(848, 406)",918.3422791987344
193,"(1745, 1948)","(1465, 970)",1294.9545442950562
194,"(1003, 1935)","(1259, 460)",2116.7699115592004
195,"(158, 1272)","(1753, 1982)",2419.578136148381
196,"(401, 154)","(69, 1553)",1787.1404025201848
197,"(1703, 598)","(1859, 1193)",819.3544725075543
198,"(1221, 906)","(927, 1232)",867.2417741353461
199,"(821, 1708)","(767, 1917)",287.977705423414
200,"(498, 1393)","(1324, 1493)",1162.854039231668
