Iteration,Start Point,End Point,Path Length
36,"(1442, 1445)","(718, 542)",0
37,"(309, 1657)","(682, 1764)",517.2935059634536
38,"(1035, 1868)","(775, 579)",0
39,"(568, 752)","(592, 399)",0
40,"(411, 1613)","(208, 1939)",558.0092347159916
41,"(587, 505)","(756, 1973)",2201.681599804627
42,"(239, 1231)","(932, 63)",2112.7455249415625
43,"(501, 1354)","(228, 1748)",0
44,"(214, 1275)","(66, 1262)",256.16147160748767
45,"(1320, 684)","(1047, 482)",536.5533905932757
46,"(80, 701)","(1090, 1184)",2656.3649327127628
47,"(1640, 1699)","(1060, 1468)",0
48,"(626, 1975)","(1786, 725)",0
49,"(1043, 157)","(504, 662)",0
50,"(1358, 354)","(1409, 712)",583.565583902096
51,"(225, 1066)","(1433, 1107)",0
52,"(1687, 1367)","(1937, 1419)",331.587878478681
53,"(1283, 123)","(288, 1077)",2483.6887424795327
54,"(100, 1000)","(1945, 1559)",0
55,"(1911, 1987)","(1366, 1618)",933.1067811865523
56,"(77, 1066)","(101, 640)",542.2985565973363
57,"(947, 684)","(826, 960)",0
58,"(1362, 365)","(610, 908)",0
59,"(135, 1130)","(487, 1750)",867.0580079512723
60,"(158, 891)","(1046, 1860)",2077.372941939536
61,"(1085, 721)","(1245, 224)",869.9402589451813
62,"(885, 1886)","(875, 570)",0
63,"(1091, 477)","(855, 150)",729.0214280248118
64,"(931, 452)","(635, 366)",0
65,"(494, 1755)","(1086, 914)",0
66,"(745, 1209)","(1319, 800)",0
67,"(1795, 1203)","(377, 1412)",0
68,"(656, 1163)","(415, 1144)",399.73001410241216
69,"(1409, 898)","(1573, 110)",0
70,"(1205, 1633)","(111, 998)",1922.6450198781815
71,"(1223, 1593)","(1854, 1715)",971.6803743153592
72,"(1349, 854)","(203, 1104)",2596.293864900902
73,"(1733, 984)","(1457, 358)",0
74,"(128, 1218)","(25, 765)",581.4945160902301
75,"(1562, 1845)","(1001, 1245)",0
76,"(1808, 195)","(1020, 1776)",0
77,"(226, 1362)","(1395, 1613)",0
78,"(1576, 224)","(850, 1955)",2440.47553904394
79,"(1335, 1469)","(226, 1262)",0
80,"(122, 725)","(724, 312)",1079.763635436045
81,"(208, 1637)","(1840, 308)",3262.3691167948014
82,"(436, 1692)","(1928, 1415)",0
83,"(488, 1153)","(903, 265)",0
84,"(400, 872)","(480, 50)",0
85,"(102, 1017)","(1636, 269)",3618.4889578419165
86,"(564, 364)","(364, 209)",480.4284989122474
87,"(1565, 110)","(87, 1251)",3151.367024753767
88,"(17, 1721)","(1048, 235)",2890.6735905778437
89,"(1212, 680)","(1627, 1316)",0
90,"(294, 1183)","(1507, 390)",3124.8766927456504
91,"(1178, 533)","(1994, 392)",0
92,"(228, 1163)","(1352, 1287)",0
93,"(1361, 91)","(1613, 1277)",0
94,"(1965, 1696)","(1287, 1762)",0
95,"(917, 1861)","(1404, 958)",0
96,"(1198, 1643)","(16, 237)",3977.383402144619
97,"(513, 1232)","(1446, 1185)",0
98,"(302, 884)","(144, 1448)",737.8204178980352
99,"(947, 340)","(299, 1563)",0
100,"(1943, 727)","(487, 1836)",0
101,"(1506, 1414)","(1088, 729)",0
102,"(1186, 1054)","(1056, 485)",787.9747468305866
103,"(1353, 536)","(481, 1069)",0
104,"(228, 1441)","(214, 1204)",297.2325394193533
105,"(1914, 1805)","(328, 798)",0
106,"(945, 502)","(882, 840)",0
107,"(584, 765)","(968, 503)",0
108,"(911, 1191)","(1032, 1155)",0
109,"(1421, 886)","(1631, 1357)",0
110,"(1664, 759)","(893, 1218)",0
111,"(803, 1050)","(1219, 163)",0
112,"(179, 1939)","(324, 310)",2253.49278298666
113,"(1479, 1535)","(363, 1512)",0
114,"(439, 155)","(631, 1664)",2453.487732352755
115,"(1282, 845)","(38, 1403)",2544.151729277175
116,"(29, 1432)","(1756, 1015)",0
117,"(821, 99)","(795, 1151)",0
118,"(1695, 1004)","(645, 1593)",0
119,"(741, 1092)","(1133, 1637)",0
120,"(1201, 524)","(1846, 1968)",0
121,"(1107, 716)","(1451, 730)",0
122,"(1900, 1512)","(1848, 363)",0
123,"(869, 206)","(552, 1079)",0
124,"(1170, 718)","(103, 1116)",2768.4238072158055
125,"(38, 716)","(921, 1384)",2326.4927829866597
126,"(1355, 690)","(1665, 1965)",0
127,"(202, 1505)","(841, 1110)",0
128,"(1867, 854)","(836, 628)",0
129,"(1797, 512)","(1446, 112)",826.4600282048249
130,"(1142, 652)","(915, 481)",0
131,"(1426, 825)","(1517, 458)",0
132,"(956, 1229)","(1481, 72)",1850.5251788310354
133,"(1236, 371)","(655, 592)",0
134,"(462, 1977)","(1301, 1797)",1341.351513914727
135,"(633, 1578)","(1798, 980)",0
136,"(1202, 220)","(1218, 950)",1412.7951647286225
137,"(1016, 346)","(1368, 836)",1535.6479784710089
138,"(62, 339)","(329, 138)",497.0437226013969
139,"(1303, 741)","(210, 114)",2368.2795795510583
140,"(822, 509)","(543, 1172)",0
141,"(965, 1842)","(1860, 271)",0
142,"(1806, 1558)","(87, 1047)",0
143,"(585, 1039)","(6, 677)",0
144,"(595, 1129)","(466, 1910)",0
145,"(1593, 1361)","(1723, 1108)",0
146,"(1511, 1991)","(239, 1240)",2132.8359287371836
147,"(760, 1647)","(507, 732)",0
148,"(916, 1608)","(1328, 1389)",703.4478348960049
149,"(887, 474)","(534, 1804)",0
150,"(1391, 1280)","(1176, 450)",0
151,"(485, 1234)","(1138, 1248)",0
152,"(1472, 1506)","(693, 1868)",0
153,"(1610, 1414)","(1370, 371)",0
154,"(687, 1193)","(1697, 1469)",0
155,"(41, 693)","(1475, 873)",0
156,"(92, 1635)","(620, 249)",2100.3140674364904
157,"(1295, 578)","(418, 1881)",2354.789247542932
158,"(1154, 894)","(436, 1891)",1754.270344835096
159,"(1870, 660)","(541, 1021)",0
160,"(331, 1259)","(1520, 1826)",0
161,"(1416, 191)","(1807, 514)",1174.0012254892818
162,"(1843, 1379)","(1520, 1266)",556.8082245892152
163,"(364, 523)","(1866, 134)",0
164,"(37, 1571)","(791, 304)",0
165,"(864, 1627)","(1311, 1283)",0
166,"(1135, 1174)","(201, 745)",3638.1508627252997
167,"(22, 598)","(1525, 224)",2238.1496372361594
168,"(1694, 1950)","(827, 1336)",0
169,"(1603, 1246)","(18, 1307)",0
170,"(955, 697)","(1829, 1782)",0
171,"(388, 1959)","(583, 709)",0
172,"(366, 1974)","(64, 1467)",716.8864350760182
173,"(222, 1487)","(1087, 1088)",1827.076477383257
174,"(1723, 1358)","(477, 1723)",0
175,"(1346, 960)","(1996, 1701)",0
176,"(134, 1146)","(1117, 1608)",1763.9515857022286
177,"(439, 1216)","(518, 893)",452.29855659733647
178,"(1341, 679)","(209, 252)",2262.166881178854
179,"(199, 79)","(1272, 225)",1329.195092941121
180,"(1352, 108)","(503, 871)",0
181,"(1565, 863)","(769, 141)",0
182,"(544, 1528)","(1042, 1570)",0
183,"(599, 1839)","(1329, 108)",2697.6786412117435
184,"(874, 421)","(23, 1098)",0
185,"(1645, 759)","(1329, 1177)",0
186,"(485, 995)","(587, 857)",452.64170234784393
187,"(1925, 1564)","(417, 976)",0
188,"(252, 1634)","(1013, 556)",0
189,"(1734, 1557)","(1327, 654)",0
190,"(139, 625)","(1899, 1426)",0
191,"(650, 53)","(751, 372)",476.54119728445556
192,"(280, 657)","(581, 1230)",0
193,"(201, 1188)","(39, 1162)",217.50461735799524
194,"(1303, 329)","(455, 504)",0
195,"(1650, 804)","(499, 1352)",0
196,"(610, 447)","(1302, 1081)",0
197,"(1786, 303)","(1582, 1647)",0
198,"(1320, 1299)","(677, 289)",0
199,"(848, 215)","(1673, 1728)",0
200,"(1761, 1847)","(475, 1235)",0
