Iteration,Start Point,End Point,Path Length
1,"(1181, 1657)","(893, 1806)",475.1391770309026
2,"(1888, 1497)","(1615, 1916)",578.0214280248117
3,"(319, 737)","(1664, 354)",2140.4461017924473
4,"(432, 916)","(735, 1288)",637.6488450227814
5,"(849, 1818)","(591, 1191)",1028.4326829943573
6,"(1544, 1966)","(1297, 270)",2605.092854774125
7,"(1742, 565)","(1587, 994)",602.8914857099007
8,"(1131, 1460)","(1599, 1842)",745.6437943888989
9,"(996, 1829)","(216, 1184)",1343.1505037879501
10,"(1477, 1124)","(945, 983)",824.4844148224652
11,"(743, 1717)","(861, 1988)",361.9604614807113
12,"(1642, 1638)","(657, 973)",1503.4297244015297
13,"(1136, 1585)","(142, 1203)",1754.608439951721
14,"(1029, 1298)","(1282, 67)",1709.7800128269746
15,"(1958, 1984)","(1369, 160)",3282.2686117314165
16,"(380, 1829)","(1965, 931)",2585.6613972690493
17,"(1870, 1197)","(1445, 1065)",600.3351365237966
18,"(1802, 978)","(562, 408)",2449.198410471411
19,"(1350, 420)","(1622, 1376)",1567.672365088649
20,"(1805, 398)","(1231, 86)",1196.528137423863
21,"(1084, 968)","(600, 733)",732.8275605729726
22,"(1044, 177)","(234, 553)",1183.1311678041932
23,"(15, 1964)","(494, 612)",1789.4835482706926
24,"(1297, 257)","(472, 979)",1556.3048327205015
25,"(90, 1978)","(1943, 640)",3266.5183950934575
26,"(1274, 1801)","(1508, 1394)",661.6904755831242
27,"(1383, 90)","(532, 1138)",2317.6643558619103
28,"(1173, 862)","(736, 750)",660.8620484583779
29,"(1745, 1887)","(37, 544)",3025.5091603775186
30,"(145, 622)","(1386, 409)",2028.0958133670147
31,"(1451, 1153)","(1008, 1691)",939.8052659963874
32,"(1894, 1042)","(678, 1910)",1913.5272708720904
33,"(1121, 1857)","(22, 123)",3804.400646087331
34,"(1000, 246)","(1650, 805)",1206.3565645486092
35,"(1966, 1566)","(892, 1306)",1468.660171779829
36,"(1136, 77)","(1497, 839)",1228.6408357960713
37,"(1420, 1183)","(384, 374)",1858.8460300049578
38,"(1587, 90)","(1930, 1276)",1844.6795077635873
39,"(297, 1350)","(1574, 1186)",2070.4927829866824
40,"(1321, 740)","(1444, 559)",265.5046173579955
41,"(384, 1589)","(327, 575)",1332.3149339882666
42,"(1811, 701)","(995, 1873)",2450.9974003446378
43,"(1366, 8)","(1333, 1135)",1569.388093841187
44,"(1477, 230)","(1948, 1045)",1512.9028124669483
45,"(1070, 1887)","(525, 551)",1990.3607486307192
46,"(880, 1148)","(854, 132)",1331.5575746753855
47,"(1449, 1070)","(675, 1859)",1423.4591616530524
48,"(957, 137)","(380, 1000)",1492.0327547818595
49,"(239, 432)","(460, 448)",317.859956417323
50,"(1323, 992)","(1467, 139)",1100.124025129255
51,"(508, 845)","(1553, 1089)",1464.2875887777986
52,"(571, 1601)","(1814, 608)",2348.4116139070184
53,"(478, 1186)","(1956, 1352)",2012.9242404917609
54,"(1991, 361)","(1913, 172)",256.40411229460705
55,"(888, 1380)","(605, 190)",2480.985207035815
56,"(432, 164)","(765, 1869)",2319.4755390439523
57,"(530, 286)","(1390, 143)",1243.268252794041
58,"(596, 283)","(374, 1231)",1310.51089348116
59,"(897, 1586)","(1224, 1997)",697.2173875177058
60,"(1639, 687)","(268, 1065)",2232.8948032402177
61,"(1065, 1031)","(1397, 343)",1077.9595949289387
62,"(1798, 375)","(251, 196)",2266.279579551067
63,"(1212, 1110)","(1563, 1611)",1015.0651506262096
64,"(1351, 1393)","(362, 1766)",1448.6012972767833
65,"(460, 1577)","(1294, 406)",2395.8136341605655
66,"(1664, 28)","(1661, 1716)",2434.1567799110694
67,"(640, 1629)","(1040, 477)",2425.5415562219196
68,"(638, 816)","(883, 1625)",1086.503750806223
69,"(1997, 1184)","(1694, 1702)",761.6143571373761
70,"(416, 1950)","(886, 775)",1634.81450071238
71,"(257, 1367)","(1736, 879)",2429.0512242137975
72,"(1877, 1763)","(805, 117)",2897.874600704614
73,"(844, 445)","(1026, 1206)",1005.9646455628211
74,"(1081, 509)","(711, 242)",833.4133470105998
75,"(281, 617)","(1853, 1920)",2904.462479183287
76,"(78, 756)","(111, 1721)",1220.361615182492
77,"(801, 1097)","(1322, 594)",1006.7047609329993
78,"(546, 1209)","(805, 1290)",373.8721497261431
79,"(1236, 892)","(1533, 631)",569.0092347159917
80,"(751, 1685)","(1384, 170)",2407.357790037855
81,"(729, 1418)","(938, 1355)",280.8183258569802
82,"(121, 411)","(1295, 22)",1698.6378772032438
83,"(1779, 1976)","(1569, 356)",2800.585278823277
84,"(154, 990)","(368, 508)",823.9036790187209
85,"(257, 1759)","(1211, 1020)",1873.3140674364936
86,"(290, 1509)","(1061, 488)",1624.098771959842
87,"(24, 1833)","(578, 1856)",787.3544725075541
88,"(791, 499)","(925, 445)",186.0071426749367
89,"(871, 1661)","(1575, 1063)",1392.1921343482927
90,"(1205, 223)","(920, 1012)",1087.8347032479103
91,"(5, 548)","(1327, 59)",1953.0125522463288
92,"(716, 915)","(1931, 1580)",1842.2896808188536
93,"(1877, 423)","(564, 154)",1849.6795077635866
94,"(1436, 64)","(1730, 1680)",2401.5588001646306
95,"(394, 1163)","(473, 299)",1102.6509370638364
96,"(76, 1551)","(1979, 867)",2923.8178182426086
97,"(1829, 409)","(103, 190)",2573.25223434056
98,"(1400, 954)","(1349, 1922)",1249.670273047594
99,"(1227, 1774)","(872, 1856)",503.1808075912454
100,"(1066, 1196)","(1862, 1722)",1293.866232540488
101,"(1910, 274)","(134, 225)",2588.423807215815
102,"(379, 933)","(901, 1666)",1241.569767984206
103,"(1804, 750)","(690, 1)",1964.034846822914
104,"(236, 1965)","(199, 395)",1987.9932162625714
105,"(162, 60)","(1059, 1031)",1942.0327547818595
106,"(352, 1966)","(1616, 684)",2723.4309498907414
107,"(1942, 1393)","(1705, 1223)",431.74220741123213
108,"(1272, 1893)","(1712, 680)",2204.108006675817
109,"(1008, 116)","(372, 1875)",2809.134485334446
110,"(460, 1057)","(1486, 1642)",1633.8510806388404
111,"(1599, 34)","(885, 920)",1511.2804461028618
112,"(1542, 307)","(1965, 331)",717.3717164502568
113,"(827, 1209)","(825, 1035)",270.33304448274157
114,"(872, 1030)","(587, 512)",788.8275605729727
115,"(1909, 24)","(838, 1149)",2373.3577900378573
116,"(161, 1069)","(888, 572)",1177.5159441150429
117,"(1687, 527)","(547, 1788)",2443.494875027695
118,"(830, 1606)","(1195, 1835)",582.6488450227814
119,"(1278, 622)","(332, 1688)",2336.7131290971806
120,"(673, 1897)","(49, 1227)",1152.6530291048914
121,"(1467, 846)","(1099, 1917)",1591.9860735876339
122,"(1957, 1739)","(902, 181)",3511.547832344977
123,"(357, 344)","(604, 1073)",1003.44992693706
124,"(339, 336)","(958, 1457)",2034.1130573097173
125,"(189, 266)","(368, 635)",572.264068711931
126,"(981, 547)","(674, 1264)",1093.876333808253
127,"(1767, 944)","(863, 1351)",1328.2632021601585
128,"(627, 1624)","(383, 28)",3580.9326086558153
129,"(732, 114)","(1575, 1037)",1645.412480458827
130,"(110, 1130)","(1775, 95)",2915.5629842466733
131,"(1346, 133)","(167, 1213)",2846.6319600175034
132,"(1806, 42)","(693, 1051)",2272.9902576697195
133,"(1711, 1562)","(1496, 469)",1850.868324581543
134,"(1722, 537)","(1158, 541)",780.0702012600921
135,"(264, 357)","(33, 1635)",1627.2337649086355
136,"(820, 1661)","(299, 1948)",885.3666658163744
137,"(1349, 1264)","(943, 891)",764.0580079512717
138,"(511, 1621)","(946, 1056)",948.5626253092682
139,"(1640, 1667)","(140, 364)",2628.6075733998996
140,"(927, 106)","(1470, 397)",1141.800215362505
141,"(304, 1031)","(221, 253)",1020.6681810065393
142,"(1109, 426)","(399, 1773)",2600.0634175226014
143,"(596, 635)","(1430, 1420)",1482.2632021601585
144,"(1030, 550)","(1251, 1495)",1394.5108934811603
145,"(447, 973)","(1668, 1596)",2192.2034611053245
146,"(928, 818)","(859, 282)",818.928065636361
147,"(776, 698)","(1954, 891)",1738.0937213259597
148,"(1945, 497)","(1989, 1020)",730.1585130146603
149,"(1309, 1585)","(672, 1028)",1235.4398256692948
150,"(1116, 829)","(1967, 205)",1725.9099551418858
151,"(1314, 1102)","(1593, 1342)",460.5533905932757
152,"(1284, 54)","(1255, 1716)",2245.4145724998616
153,"(1367, 1870)","(1630, 69)",2589.666447902936
154,"(325, 1196)","(728, 941)",605.0752518939746
155,"(254, 1985)","(956, 864)",1770.9221484507061
156,"(1759, 176)","(1795, 60)",167.37972567696704
157,"(651, 487)","(511, 1074)",824.2001435750032
158,"(1179, 994)","(1020, 1230)",374.28636328851616
159,"(758, 26)","(234, 1186)",1788.4074298249443
160,"(1398, 67)","(1265, 1902)",2733.631960017513
161,"(350, 1690)","(1031, 1146)",1182.9251070435334
162,"(995, 390)","(512, 1210)",1305.0256121069217
163,"(1373, 1045)","(1865, 1748)",1216.5575746753857
164,"(977, 1966)","(1048, 851)",1479.6652224137115
165,"(1060, 645)","(1515, 1597)",1524.346463280844
166,"(480, 194)","(1052, 1842)",2876.987299076817
167,"(521, 241)","(717, 1966)",2378.4755390439477
168,"(1645, 29)","(1233, 1702)",2225.095813366995
169,"(1894, 481)","(1730, 1499)",1354.878425849308
170,"(417, 1929)","(1893, 1252)",2465.2522343405726
171,"(1132, 404)","(1605, 1952)",2189.581094741236
172,"(1676, 1333)","(1447, 379)",1279.7707781109823
173,"(976, 856)","(1130, 1249)",525.0386719675143
174,"(252, 1092)","(1835, 323)",2621.347688770062
175,"(1320, 1493)","(1500, 647)",1261.9768388716413
176,"(1801, 1716)","(368, 1475)",1982.3556979968366
177,"(1640, 85)","(1228, 188)",842.5849198858539
178,"(798, 811)","(1457, 11)",1484.3048327205013
179,"(757, 766)","(1162, 180)",890.0823945689122
180,"(289, 1543)","(1502, 1357)",1675.5911960090184
181,"(920, 361)","(1552, 1297)",1507.2632021601585
182,"(1579, 98)","(1406, 1180)",1496.949493661174
183,"(1142, 175)","(843, 906)",1098.5626253092682
184,"(1819, 43)","(155, 864)",2581.293864900899
185,"(257, 1934)","(1047, 1987)",1247.2093782909953
186,"(473, 771)","(731, 1370)",814.5016587651679
187,"(312, 115)","(1137, 791)",1457.8052659963882
188,"(1405, 1269)","(1980, 1609)",897.2539674441662
189,"(1636, 727)","(1390, 1995)",2292.5049762954745
190,"(1735, 1328)","(1301, 1113)",746.9869401394064
191,"(1343, 1172)","(1905, 345)",1299.6946596652342
192,"(27, 320)","(268, 255)",306.2325394193534
193,"(283, 828)","(1267, 1153)",1373.4936495384577
194,"(867, 1494)","(216, 1261)",900.7392488184047
195,"(1638, 1279)","(1352, 198)",1517.4591616530524
196,"(1617, 30)","(1515, 1594)",2177.2846301849554
197,"(946, 1374)","(532, 1907)",897.111831820435
198,"(1876, 1931)","(185, 1064)",2777.4137059480295
199,"(470, 1953)","(444, 1778)",192.39696961967007
200,"(1994, 673)","(128, 1480)",3251.4229406639597
